Date,Open,High,Low,Close,Adj Close,Volume
2003-07-01,44.250000,47.980000,43.759998,46.070000,24.646868,103151000
2003-08-01,45.500000,45.980000,43.349998,44.540001,23.828337,70453500
2003-09-01,44.340000,46.520000,44.099998,45.830002,24.518465,70414500
2003-10-01,46.369999,48.880001,46.189999,47.820000,25.675308,84236100
2003-11-01,47.810001,48.240002,46.689999,48.119999,25.836369,60992100
2003-12-01,48.009998,48.869999,46.110001,46.619999,25.030998,92578300
2004-01-01,46.939999,48.009998,45.299999,47.259998,25.460569,105541900
2004-02-01,47.500000,52.419998,47.070000,51.900002,27.960295,105503800
2004-03-01,51.910000,54.000000,50.279999,53.849998,29.010811,96949500
2004-04-01,53.709999,55.480000,53.599998,54.490002,29.444935,91650500
2004-05-01,54.750000,55.029999,52.630001,53.369999,28.839706,71741400
2004-06-01,53.049999,55.709999,52.950001,53.880001,29.115297,71065400
2004-07-01,53.970001,54.340000,49.369999,50.000000,27.132219,87363300
2004-08-01,49.770000,52.250000,48.410000,50.000000,27.132219,84253300
2004-09-01,50.060001,51.200001,47.369999,48.650002,26.399645,96994400
2004-10-01,49.400002,50.669998,47.650002,49.580002,27.026077,82809800
2004-11-01,49.500000,52.490002,48.410000,49.910000,27.205952,75677400
2004-12-01,50.009998,53.000000,50.000000,52.200001,28.454229,70268100
2005-01-01,52.230000,54.419998,51.340000,53.700001,29.405834,74653600
2005-02-01,53.450001,55.709999,52.849998,53.860001,29.493458,65597900
2005-03-01,53.799999,54.349998,51.750000,53.029999,29.038939,76160800
2005-04-01,53.299999,55.700001,52.509998,55.639999,30.598890,87740900
2005-05-01,55.349998,57.200001,55.349998,56.259998,30.939846,72623200
2005-06-01,56.150002,57.040001,53.750000,53.930000,29.658495,75586800
2005-07-01,53.000000,55.790001,52.070000,54.529999,30.128580,90193400
2005-08-01,53.950001,55.630001,53.750000,54.849998,30.305393,72312000
2005-09-01,54.700001,57.029999,53.549999,56.709999,31.333052,84044500
2005-10-01,56.709999,59.389999,56.360001,59.080002,32.797016,94761300
2005-11-01,59.000000,60.099998,57.720001,59.200001,32.863628,76990500
2005-12-01,59.849998,60.340000,58.689999,59.080002,32.797016,63374000
2006-01-01,59.919998,59.970001,56.000000,57.180000,31.881109,75013300
2006-02-01,56.810001,59.900002,56.529999,59.110001,32.957191,77367000
2006-03-01,59.040001,60.549999,57.740002,57.790001,32.221218,85047900
2006-04-01,58.240002,58.650002,56.509998,58.240002,32.614010,80296400
2006-05-01,58.250000,60.770000,57.689999,60.459999,33.857189,97511700
2006-06-01,60.369999,61.189999,58.549999,60.040001,33.621994,91102800
2006-07-01,60.599998,63.980000,60.070000,63.380001,35.669189,88449100
2006-08-01,63.200001,65.989998,62.310001,65.279999,36.738483,83440900
2006-09-01,65.720001,65.989998,64.050003,65.260002,36.727222,74542900
2006-10-01,65.190002,65.300003,61.950001,63.439999,35.867985,111181400
2006-11-01,63.369999,63.750000,61.150002,61.970001,35.036865,101197600
2006-12-01,62.000000,64.169998,61.459999,62.549999,35.364811,79281000
2007-01-01,62.700001,65.540001,62.290001,65.239998,37.058937,102136600
2007-02-01,65.000000,65.389999,62.500000,63.150002,35.871731,106813600
2007-03-01,62.750000,64.330002,61.889999,63.560001,36.104630,123661100
2007-04-01,63.150002,67.400002,62.869999,66.089996,37.720642,120272600
2007-05-01,66.150002,69.639999,65.970001,68.330002,38.999123,114092200
2007-06-01,68.650002,68.959999,64.250000,64.849998,37.012917,121884200
2007-07-01,65.379997,68.959999,64.250000,65.620003,37.661259,168929100
2007-08-01,65.110001,70.250000,65.099998,68.029999,39.044422,142197300
2007-09-01,68.339996,73.290001,66.629997,73.260002,42.046066,111300400
2007-10-01,73.540001,74.320000,69.980003,73.720001,42.542633,129902300
2007-11-01,73.489998,77.410004,72.000000,77.180000,44.539326,125057600
2007-12-01,77.510002,79.000000,75.620003,75.900002,43.800655,95676900
2008-01-01,76.410004,79.790001,66.300003,68.050003,39.463623,181747100
2008-02-01,68.339996,72.750000,66.320000,69.559998,40.339291,137175100
2008-03-01,69.550003,72.349998,67.949997,72.199997,41.870277,122879100
2008-04-01,71.889999,72.169998,67.209999,68.529999,39.955917,134345300
2008-05-01,68.459999,69.820000,66.809998,68.300003,39.821808,125378800
2008-06-01,68.110001,68.269997,63.310001,63.590000,37.075680,169473600
2008-07-01,63.279999,68.019997,63.279999,66.559998,39.054859,167346700
2008-08-01,66.820000,70.830002,66.360001,68.480003,40.181438,120167900
2008-09-01,68.889999,75.250000,68.139999,71.269997,41.818508,189218100
2008-10-01,70.660004,72.239998,50.410000,57.009998,33.657223,317682300
2008-11-01,56.970001,59.230000,49.740002,56.700001,33.474216,186465600
2008-12-01,55.560001,56.400002,51.009998,54.770000,32.334797,155720500
2009-01-01,54.930000,56.930000,43.779999,50.230000,29.887770,154769000
2009-02-01,49.759998,53.639999,48.139999,48.139999,28.644188,156466600
2009-03-01,47.310001,53.200001,45.389999,51.480000,30.631571,197319200
2009-04-01,51.009998,56.950001,47.500000,49.759998,29.870024,201127300
2009-05-01,49.759998,52.500000,48.820000,52.049999,31.244669,185319100
2009-06-01,52.270000,55.730000,52.110001,54.959999,32.991501,179646500
