Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,36.779999,41.208000,36.560001,40.000000,31.182795,172220300
2021-04-01,40.071999,41.980000,39.370998,41.290001,32.517651,128917100
2021-05-01,41.520000,44.950001,41.509998,43.590000,34.328999,92313400
2021-06-01,43.720001,44.334999,39.770000,40.779999,32.409435,101728800
2021-07-01,40.924999,40.924999,38.375000,38.470001,30.573586,89400400
2021-08-01,38.595001,39.115002,35.540001,35.990002,28.602633,113234400
2021-09-01,36.119999,37.790001,35.380001,36.820000,29.589952,121865300
2021-10-01,37.020000,37.764999,35.590000,35.889999,28.842573,100208800
2021-11-01,35.880001,38.200001,33.505001,33.610001,27.010273,169101500
2021-12-01,33.959999,36.439999,32.785000,35.900002,29.176420,166114200
2022-01-01,35.849998,38.119999,35.200001,35.799999,29.095140,137246600
2022-02-01,35.650002,40.577000,34.070000,39.220001,31.874626,187769800
2022-03-01,38.980000,40.869999,37.075001,39.389999,32.012783,146506500
2022-04-01,39.514999,44.480000,38.900002,42.630001,35.012794,131909300
2022-05-01,42.720001,44.869999,35.200001,37.830002,31.070463,187825200
2022-06-01,37.910000,39.009998,34.759998,38.139999,31.642458,210320600
2022-07-01,38.130001,39.435001,35.299999,36.830002,30.555630,157638200
2022-08-01,37.020000,39.330002,36.610001,37.400002,31.028524,134183800
2022-09-01,37.330002,38.480000,32.730000,33.349998,27.955868,197549600
2022-10-01,33.570000,39.049999,32.810001,38.470001,32.247749,181396100
2022-11-01,38.450001,39.395000,36.025002,39.349998,32.985405,130495200
2022-12-01,39.459999,41.189999,39.189999,40.709999,34.479439,122240000
2023-01-01,40.529999,42.799999,39.080002,40.529999,34.326984,154744400
2023-02-01,40.419998,40.790001,38.680000,38.939999,32.980343,129311400
2023-03-01,38.869999,39.165001,37.223000,38.669998,32.751659,134914200
2023-04-01,38.709999,39.840000,38.165001,39.270000,33.610668,100528900
2023-05-01,39.349998,41.470001,37.740002,38.220001,32.711998,177691500
2023-06-01,38.279999,38.540001,34.830002,35.500000,30.383976,166741900
2023-07-01,35.490002,36.669998,35.240002,36.180000,31.290998,152343100
2023-08-01,36.250000,36.474998,33.014999,33.090000,28.618551,169664300
2023-09-01,33.200001,34.605000,32.419998,33.639999,29.444031,172267900
2023-10-01,33.619999,33.630001,30.680000,31.459999,27.535940,159278200
2023-11-01,31.450001,35.490002,31.100000,35.110001,30.730673,180338300
2023-12-01,35.049999,37.775002,34.990002,36.980000,32.740746,155672700
2024-01-01,37.025002,38.610001,36.380001,37.130001,32.873554,176163200
2024-02-01,37.310001,37.910000,33.669998,35.279999,31.235632,173397400
2024-03-01,35.310001,36.980000,34.084999,36.900002,32.669918,165424100
2024-04-01,36.980000,38.959999,35.869999,38.610001,34.575119,151424500
2024-05-01,37.259998,37.700001,34.560001,35.369999,31.673717,166669800
2024-06-01,35.369999,35.730000,32.009998,32.220001,28.852901,163485200
2024-07-01,32.230000,35.669998,31.580000,35.209999,31.898455,171511900
2024-08-01,35.040001,36.520000,34.000000,35.430000,32.097767,166955000
2024-09-01,35.330002,36.529999,34.430000,35.110001,32.172844,156586300
2024-10-01,35.150002,36.310001,33.029999,33.459999,30.660873,151211500
2024-11-01,33.509998,34.080002,30.400000,31.969999,29.295521,205581600
2024-12-01,31.740000,32.310001,30.010000,30.709999,28.497932,225886800
2025-01-01,30.948000,31.035000,28.370001,29.840000,27.690601,180216200
2025-02-01,29.600000,31.924999,27.250000,30.709999,28.497932,217634700
2025-03-01,30.700001,33.349998,28.930000,30.430000,28.238102,247461800
2025-04-01,30.530001,31.150000,27.260000,29.100000,27.353695,235296600
2025-05-01,28.895000,28.940001,26.010000,26.730000,25.125917,234956200
2025-06-01,26.650000,26.980000,25.440001,25.820000,24.635223,289437500
2025-07-01,25.855000,29.190001,25.830000,27.459999,26.199970,395661700
2025-08-01,27.700001,28.100000,26.615000,27.969999,26.686569,246133900
2025-09-01,27.799999,27.910000,25.351999,26.040001,25.209961,380666700
2025-10-01,26.025000,26.365000,24.100000,24.730000,23.941719,346571600
2025-11-01,24.680000,25.764999,23.700001,25.510000,24.696856,313564400
2025-12-01,25.400000,25.480000,23.600000,24.250000,23.849670,279064000
2026-01-01,24.290001,24.555000,21.985001,23.740000,23.348089,339391900
2026-02-01,23.740000,25.200001,23.260000,24.610001,24.203728,306570600
2026-03-01,24.610001,24.680000,21.035000,22.490000,22.118725,386621400
2026-04-01,22.330000,23.620001,21.750000,22.660000,22.660000,273997000
2026-05-01,22.795000,24.150000,22.014999,23.180000,23.180000,144277700
2026-05-14,23.365000,23.819901,23.139999,23.309999,23.309999,16154940
