Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,31.500000,32.000000,29.500000,31.000000,11.059941,157784700
2001-07-01,30.700001,31.740000,30.000000,30.950001,11.042109,43148300
2001-08-01,30.900000,33.009998,30.000000,32.250000,11.505911,36304200
2001-09-01,32.700001,34.810001,31.000000,34.369999,12.262269,40118900
2001-10-01,34.599998,35.570000,32.400002,33.750000,12.041068,35602800
2001-11-01,33.650002,35.099998,32.680000,33.119999,11.816302,27242800
2001-12-01,33.150002,34.980000,31.500000,34.029999,12.140966,30857000
2002-01-01,34.230000,37.099998,32.500000,37.060001,13.272756,35353300
2002-02-01,37.000000,39.599998,36.480000,39.099998,14.003371,30839800
2002-03-01,39.230000,39.700001,36.000000,38.650002,13.842214,33781500
2002-04-01,38.500000,41.279999,38.320000,41.040001,14.749561,39928400
2002-05-01,41.040001,43.750000,39.000000,43.009998,15.457571,33013700
2002-06-01,42.209999,43.950001,38.970001,40.950001,14.717220,46050500
2002-07-01,40.500000,41.700001,33.869999,37.000000,13.340297,50323500
2002-08-01,37.099998,40.610001,36.750000,39.770000,14.339023,26118200
2002-09-01,39.680000,40.400002,35.790001,36.459999,13.145606,29341300
2002-10-01,36.480000,41.299999,36.119999,39.500000,14.295955,47560400
2002-11-01,39.400002,40.500000,36.349998,37.560001,13.593835,39218300
2002-12-01,37.570000,40.000000,37.200001,38.930000,14.089670,28229500
2003-01-01,39.180000,39.400002,29.950001,31.850000,11.571362,70603700
2003-02-01,31.950001,32.150002,29.000000,29.610001,10.757550,44169800
2003-03-01,29.660000,31.799999,26.350000,28.200001,10.245281,81043800
2003-04-01,27.850000,31.049999,27.760000,30.900000,11.287340,79792000
2003-05-01,30.850000,33.900002,30.480000,32.400002,11.835270,46088800
2003-06-01,32.500000,33.959999,32.250000,32.549999,11.890059,36514000
2003-07-01,32.549999,32.790001,27.600000,27.809999,10.205011,78788000
2003-08-01,27.900000,29.780001,27.600000,29.700001,10.898550,39067000
2003-09-01,29.799999,30.750000,28.490000,29.500000,10.825155,44228000
2003-10-01,29.400000,30.180000,28.750000,29.100000,10.743621,38993900
2003-11-01,29.180000,31.850000,28.500000,31.670000,11.692458,29220300
2003-12-01,31.650000,32.500000,30.969999,32.220001,11.895514,30538600
2004-01-01,32.200001,33.209999,30.959999,32.209999,11.960190,34540700
2004-02-01,32.119999,33.919998,32.029999,33.790001,12.546870,26976900
2004-03-01,33.709999,34.700001,30.879999,32.009998,11.885923,30652900
2004-04-01,32.049999,33.490002,30.639999,32.910000,12.284863,31485000
2004-05-01,32.919998,33.130001,29.680000,29.860001,11.146339,36555400
2004-06-01,29.879999,31.700001,29.750000,31.680000,11.825722,33320100
2004-07-01,31.600000,32.290001,30.000000,30.549999,11.470643,31957800
2004-08-01,30.350000,31.719999,29.450001,31.280001,11.744733,30237000
2004-09-01,31.379999,32.549999,31.100000,31.719999,11.909938,29011700
2004-10-01,31.750000,33.520000,30.990000,33.310001,12.588658,31609600
2004-11-01,33.259998,35.200001,33.130001,34.200001,12.925009,44238500
2004-12-01,34.430000,36.060001,33.830002,35.610001,13.457887,34151000
2005-01-01,35.650002,35.650002,32.200001,33.980000,12.915596,26563500
2005-02-01,33.700001,34.299999,32.869999,33.450001,12.714149,28090800
2005-03-01,33.419998,33.950001,31.340000,33.049999,12.562110,33578800
2005-04-01,32.900002,33.119999,30.110001,32.410000,12.395158,37669800
2005-05-01,32.380001,33.150002,32.290001,32.439999,12.406631,22645200
2005-06-01,32.450001,32.810001,31.049999,31.809999,12.165689,30388900
2005-07-01,31.809999,32.169998,30.400000,30.549999,11.759423,23632600
2005-08-01,30.400000,31.389999,30.120001,31.000000,11.932638,33810200
2005-09-01,30.910000,31.160000,29.360001,30.590000,11.774824,35798100
2005-10-01,30.540001,30.799999,28.030001,28.299999,10.974849,36077200
2005-11-01,28.299999,30.500000,28.070000,28.940001,11.223042,30102400
2005-12-01,28.940001,29.760000,27.879999,28.170000,10.924433,45256100
2006-01-01,28.150000,30.059999,27.440001,29.440001,11.510927,51767400
2006-02-01,29.250000,30.540001,28.430000,30.090000,11.765072,28729200
2006-03-01,30.010000,31.250000,29.320000,30.309999,11.851091,40008600
2006-04-01,30.309999,31.450001,28.969999,31.240000,12.307316,35823000
2006-05-01,31.500000,33.160000,30.709999,33.099998,13.040084,38436700
2006-06-01,32.869999,33.310001,30.490000,30.900000,12.173371,49189500
2006-07-01,31.040001,33.000000,29.500000,32.400002,12.859200,65644400
2006-08-01,32.410000,34.250000,32.000000,33.910000,13.458504,54145800
2006-09-01,33.830002,36.470001,33.189999,35.660000,14.153058,61093900
2006-10-01,35.650002,36.669998,33.750000,34.400002,13.755629,68572100
2006-11-01,34.450001,35.820000,33.480000,35.049999,14.015542,47695600
2006-12-01,35.150002,36.410000,34.400002,35.700001,14.275460,40024700
2007-01-01,35.700001,36.259998,34.000000,34.919998,14.061152,66424800
2007-02-01,34.919998,34.980000,31.350000,31.930000,12.857183,80613000
2007-03-01,31.799999,32.580002,29.950001,31.660000,12.748466,201539500
2007-04-01,31.629999,33.700001,30.180000,33.470001,13.583672,615058700
2007-05-01,33.480000,34.560001,32.250000,33.840000,13.733837,371151300
2007-06-01,34.090000,37.200001,34.000000,35.250000,14.306088,421116000
2007-07-01,35.580002,36.849998,32.570000,32.750000,13.385434,364382300
2007-08-01,33.099998,33.200001,30.510000,32.060001,13.103425,306377000
2007-09-01,32.130001,34.900002,31.840000,34.509998,14.104780,188751000
2007-10-01,34.509998,34.910000,32.320000,33.410000,13.769232,183842100
2007-11-01,33.180000,34.709999,32.090000,34.549999,14.239059,211161300
2007-12-01,34.270000,35.290001,32.360001,32.630001,13.447773,163842900
2008-01-01,32.549999,32.849998,28.629999,29.270000,12.162803,214476700
2008-02-01,29.370001,32.189999,28.700001,31.170000,12.952323,190210800
2008-03-01,31.420000,31.510000,29.559999,31.010000,12.885838,210763300
2008-04-01,31.059999,32.119999,30.309999,31.629999,13.257654,173788800
2008-05-01,31.549999,32.990002,30.969999,32.480000,13.613931,158825100
2008-06-01,32.299999,32.570000,28.330000,28.450001,11.924765,185273300
2008-07-01,28.350000,32.009998,28.040001,31.820000,13.461646,442430100
2008-08-01,31.670000,33.099998,31.280001,31.510000,13.330492,438399600
2008-09-01,31.840000,34.970001,31.299999,32.750000,13.855080,337588900
2008-10-01,32.529999,34.049999,25.559999,29.180000,12.448001,421643200
2008-11-01,29.120001,30.530001,24.750000,27.209999,11.607613,266554000
2008-12-01,26.930000,28.350000,25.450001,26.850000,11.454038,253080400
2009-01-01,26.930000,29.840000,26.559999,28.049999,12.096552,248327400
2009-02-01,27.670000,28.870001,22.450001,22.780001,9.823865,254697800
2009-03-01,22.430000,23.580000,20.809999,22.290001,9.612555,274902000
2009-04-01,22.129999,23.709999,21.940001,23.400000,10.225172,215902000
2009-05-01,23.450001,26.440001,23.160000,26.110001,11.409374,215354500
2009-06-01,26.280001,27.240000,24.799999,25.340000,11.072906,236110200
2009-07-01,25.510000,29.110001,25.410000,28.340000,12.523672,213132200
2009-08-01,28.549999,29.020000,27.620001,28.350000,12.528089,166239400
2009-09-01,28.440001,28.530001,25.750000,26.270000,11.608922,289961600
2009-10-01,26.230000,27.730000,25.719999,27.520000,12.295711,248269200
2009-11-01,27.629999,27.840000,26.309999,26.580000,11.875731,224613200
2009-12-01,26.820000,27.559999,26.400000,27.180000,12.143801,163440400
2010-01-01,27.299999,30.100000,27.090000,27.660000,12.489689,458502500
2010-02-01,27.830000,29.370001,27.639999,28.430000,12.837374,580794000
2010-03-01,28.430000,30.980000,28.379999,30.240000,13.654666,296446000
2010-04-01,30.400000,31.090000,29.350000,29.600000,13.493434,220102800
2010-05-01,29.730000,30.780001,27.490000,28.600000,13.037580,337405000
2010-06-01,28.639999,30.240000,27.850000,28.000000,12.764055,259641100
2010-07-01,28.000000,30.059999,27.590000,29.209999,13.448620,162480400
2010-08-01,29.490000,30.570000,28.850000,29.910000,13.770903,209693800
2010-09-01,30.150000,31.980000,29.900000,30.860001,14.208302,177142300
2010-10-01,30.990000,32.669998,30.740000,32.270000,14.994222,159751200
2010-11-01,32.349998,32.459999,29.799999,30.250000,14.055632,198749600
2010-12-01,30.459999,31.980000,30.100000,31.510000,14.641086,162307000
